5241 28968
1979 1980 58
1980 1979 58
1435 2842 48
2842 1435 48
123 4022 36
4022 123 36
1420 3054 87
3054 1420 87
2263 4252 86
4252 2263 86
2597 3075 31
3075 2597 31
1994 2131 90
2131 1994 90
2652 4281 38
4281 2652 38
650 3458 85
3458 650 85
3807 5015 21
5015 3807 21
941 1603 71
1603 941 71
1164 1358 19
1358 1164 19
211 731 17
731 211 17
2485 5173 25
5173 2485 25
3115 4301 31
4301 3115 31
1331 2059 13
2059 1331 13
4912 4934 99
4934 4912 99
102 310 81
310 102 81
4467 4930 36
4930 4467 36
3062 4935 66
4935 3062 66
1438 4968 83
4968 1438 83
363 3791 49
3791 363 49
467 3812 30
3812 467 30
1464 3114 71
3114 1464 71
3079 4598 64
4598 3079 64
188 1058 63
1058 188 63
3434 3465 8
3465 3434 8
1126 3579 98
3579 1126 98
1387 4341 43
4341 1387 43
1678 3212 71
3212 1678 71
4605 4737 33
4737 4605 33
855 1530 64
1530 855 64
698 2310 57
2310 698 57
2855 4390 84
4390 2855 84
1494 2403 14
2403 1494 14
1193 2140 12
2140 1193 12
2725 3157 93
3157 2725 93
1692 3310 71
3310 1692 71
1283 3062 76
3062 1283 76
2778 4472 91
4472 2778 91
780 827 88
827 780 88
2248 5143 68
5143 2248 68
1072 4167 20
4167 1072 20
696 711 12
711 696 12
602 3016 83
3016 602 83
1800 3574 7
3574 1800 7
2500 4886 11
4886 2500 11
4014 4529 76
4529 4014 76
2322 2617 20
2617 2322 20
3247 4798 72
4798 3247 72
2925 2968 80
2968 2925 80
474 4157 12
4157 474 12
1217 1312 80
1312 1217 80
581 1824 68
1824 581 68
554 1052 7
1052 554 7
9 846 10
846 9 10
1130 4956 31
4956 1130 31
1983 2059 25
2059 1983 25
519 4945 3
4945 519 3
2394 4602 97
4602 2394 97
3849 4059 71
4059 3849 71
2090 4478 65
4478 2090 65
2434 4485 48
4485 2434 48
607 2713 87
2713 607 87
1634 4516 75
4516 1634 75
2763 2916 74
2916 2763 74
857 4974 74
4974 857 74
180 750 79
750 180 79
1998 2329 80
2329 1998 80
1260 3004 77
3004 1260 77
379 1877 7
1877 379 7
1331 1782 4
1782 1331 4
316 2552 29
2552 316 29
2609 3292 92
3292 2609 92
448 873 78
873 448 78
3920 4655 4
4655 3920 4
3060 3476 1
3476 3060 1
2183 2297 71
2297 2183 71
2958 3487 26
3487 2958 26
3754 4942 37
4942 3754 37
262 2792 35
2792 262 35
433 4375 47
4375 433 47
1501 2737 9
2737 1501 9
4166 4281 72
4281 4166 72
2388 2578 3
2578 2388 3
3054 4008 59
4008 3054 59
2501 2556 32
2556 2501 32
937 2581 73
2581 937 73
123 4057 31
4057 123 31
710 3239 22
3239 710 22
2178 2498 33
2498 2178 33
3033 3412 76
3412 3033 76
379 3318 4
3318 379 4
1538 2610 97
2610 1538 97
1271 4797 99
4797 1271 99
2207 2464 54
2464 2207 54
4057 4323 7
4323 4057 7
10 4057 28
4057 10 28
1103 1530 52
1530 1103 52
4516 4613 66
4613 4516 66
2108 2332 41
2332 2108 41
862 2254 89
2254 862 89
211 4911 77
4911 211 77
1052 3593 42
3593 1052 42
295 2243 25
2243 295 25
3080 4772 53
4772 3080 53
1601 3292 44
3292 1601 44
2725 4642 38
4642 2725 38
196 2347 24
2347 196 24
1277 4912 40
4912 1277 40
116 360 65
360 116 65
170 2400 19
2400 170 19
3215 5103 65
5103 3215 65
662 3576 63
3576 662 63
1334 1915 58
1915 1334 58
254 755 58
755 254 58
757 4909 69
4909 757 69
2717 3767 15
3767 2717 15
1526 3682 49
3682 1526 49
230 5128 55
5128 230 55
732 1275 16
1275 732 16
3777 5055 71
5055 3777 71
975 2862 28
2862 975 28
4232 4281 18
4281 4232 18
794 1234 41
1234 794 41
2488 4980 37
4980 2488 37
3006 4157 4
4157 3006 4
2640 2905 74
2905 2640 74
2601 4521 37
4521 2601 37
2699 4388 14
4388 2699 14
2955 4014 92
4014 2955 92
316 934 23
934 316 23
22 4157 100
4157 22 100
1953 2154 10
2154 1953 10
1036 2745 30
2745 1036 30
1334 2667 42
2667 1334 42
3392 4987 80
4987 3392 80
2901 3122 54
3122 2901 54
2111 4076 82
4076 2111 82
147 4407 25
4407 147 25
2350 4095 14
4095 2350 14
394 2954 81
2954 394 81
2467 4986 88
4986 2467 88
290 4093 20
4093 290 20
721 1351 67
1351 721 67
600 4711 36
4711 600 36
1605 4187 83
4187 1605 83
2076 2409 58
2409 2076 58
190 4651 6
4651 190 6
2161 2692 4
2692 2161 4
196 2404 93
2404 196 93
1298 2845 52
2845 1298 52
333 4207 91
4207 333 91
714 2851 50
2851 714 50
3941 5178 46
5178 3941 46
1060 3522 83
3522 1060 83
2210 2966 81
2966 2210 81
1087 3406 48
3406 1087 48
3636 4891 12
4891 3636 12
457 2354 34
2354 457 34
370 4833 80
4833 370 80
2765 3670 54
3670 2765 54
3248 4041 34
4041 3248 34
774 1189 56
1189 774 56
845 5055 79
5055 845 79
1472 2962 35
2962 1472 35
401 4245 45
4245 401 45
1600 3600 49
3600 1600 49
2655 4909 7
4909 2655 7
557 1856 68
1856 557 68
1327 5238 32
5238 1327 32
3096 4529 18
4529 3096 18
4232 4552 25
4552 4232 25
2158 3920 87
3920 2158 87
457 4162 70
4162 457 70
3183 5205 7
5205 3183 7
1608 3355 32
3355 1608 32
778 1234 45
1234 778 45
1779 2931 25
2931 1779 25
1227 1230 96
1230 1227 96
2464 2866 55
2866 2464 55
391 2117 59
2117 391 59
2870 3598 85
3598 2870 85
129 2502 82
2502 129 82
977 1951 3
1951 977 3
4434 4942 17
4942 4434 17
1031 2058 96
2058 1031 96
757 1042 30
1042 757 30
1352 4694 59
4694 1352 59
3114 4240 63
4240 3114 63
394 3254 81
3254 394 81
1312 4226 63
4226 1312 63
966 2786 57
2786 966 57
841 3365 25
3365 841 25
2529 4371 55
4371 2529 55
2496 4868 81
4868 2496 81
3236 4408 1
4408 3236 1
1116 4131 72
4131 1116 72
4180 4573 70
4573 4180 70
669 2280 48
2280 669 48
2322 3683 42
3683 2322 42
1143 4833 43
4833 1143 43
548 3446 19
3446 548 19
88 3392 41
3392 88 41
147 3745 71
3745 147 71
56 4893 66
4893 56 66
1125 4123 15
4123 1125 15
545 662 98
662 545 98
2540 5116 61
5116 2540 61
1502 1555 46
1555 1502 46
3062 3793 52
3793 3062 52
696 3915 80
3915 696 80
1309 2927 87
2927 1309 87
1068 2472 81
2472 1068 81
3250 4528 75
4528 3250 75
0 1547 48
1547 0 48
845 4323 35
4323 845 35
303 3074 100
3074 303 100
133 4018 78
4018 133 78
62 4470 61
4470 62 61
1352 3891 8
3891 1352 8
2748 5048 53
5048 2748 53
2548 5148 53
5148 2548 53
2675 4578 100
4578 2675 100
1865 1869 37
1869 1865 37
762 2996 3
2996 762 3
1722 2137 60
2137 1722 60
10 932 3
932 10 3
761 5001 57
5001 761 57
1646 3706 77
3706 1646 77
1400 2552 33
2552 1400 33
1237 1417 85
1417 1237 85
2093 2252 16
2252 2093 16
3793 4935 27
4935 3793 27
951 1096 62
1096 951 62
2027 4628 62
4628 2027 62
2161 2908 76
2908 2161 76
3631 4250 60
4250 3631 60
1270 4680 79
4680 1270 79
858 1665 52
1665 858 52
3489 3526 50
3526 3489 50
1308 3476 89
3476 1308 89
554 2255 58
2255 554 58
1526 4489 68
4489 1526 68
1301 2934 58
2934 1301 58
2203 2774 100
2774 2203 100
968 1313 78
1313 968 78
998 999 70
999 998 70
1387 3891 93
3891 1387 93
2492 3096 33
3096 2492 33
1021 2076 92
2076 1021 92
2802 3020 51
3020 2802 51
435 708 70
708 435 70
1391 3764 58
3764 1391 58
1053 1674 50
1674 1053 50
1089 4503 59
4503 1089 59
242 4232 95
4232 242 95
1744 3169 86
3169 1744 86
934 3891 50
3891 934 50
1594 5084 91
5084 1594 91
3082 4421 48
4421 3082 48
1796 2531 52
2531 1796 52
1637 4568 52
4568 1637 52
1475 2861 11
2861 1475 11
2900 3237 78
3237 2900 78
4379 4480 58
4480 4379 58
2601 4208 16
4208 2601 16
84 4205 38
4205 84 38
2198 3805 72
3805 2198 72
1334 2798 69
2798 1334 69
829 3628 24
3628 829 24
1209 4206 30
4206 1209 30
1275 2911 61
2911 1275 61
3123 4169 35
4169 3123 35
581 1588 56
1588 581 56
1438 3431 54
3431 1438 54
558 676 39
676 558 39
1831 4200 10
4200 1831 10
1280 3566 51
3566 1280 51
3627 4686 48
4686 3627 48
203 3631 69
3631 203 69
3549 4632 12
4632 3549 12
418 3736 19
3736 418 19
4187 5055 81
5055 4187 81
254 662 77
662 254 77
2900 5055 84
5055 2900 84
2697 2878 82
2878 2697 82
976 3276 97
3276 976 97
4523 5171 69
5171 4523 69
635 2729 27
2729 635 27
78 4151 34
4151 78 34
1459 2335 73
2335 1459 73
659 2681 55
2681 659 55
36 3420 5
3420 36 5
4021 4487 79
4487 4021 79
1922 4237 60
4237 1922 60
1234 1668 59
1668 1234 59
2893 4134 10
4134 2893 10
843 2498 48
2498 843 48
388 3583 88
3583 388 88
2617 4628 52
4628 2617 52
4278 4659 70
4659 4278 70
84 133 14
133 84 14
2795 4408 30
4408 2795 30
2900 4724 57
4724 2900 57
2277 5147 35
5147 2277 35
2638 2794 25
2794 2638 25
955 3868 10
3868 955 10
59 84 6
84 59 6
2358 4845 12
4845 2358 12
2831 2914 48
2914 2831 48
3307 4803 17
4803 3307 17
1922 4693 12
4693 1922 12
1189 3924 16
3924 1189 16
2713 2736 64
2736 2713 64
151 3010 100
3010 151 100
28 5020 57
5020 28 57
1061 4266 62
4266 1061 62
1494 1583 74
1583 1494 74
69 5128 64
5128 69 64
2082 3282 85
3282 2082 85
3602 4961 48
4961 3602 48
1934 4680 63
4680 1934 63
303 3674 100
3674 303 100
1290 4942 53
4942 1290 53
2494 3751 30
3751 2494 30
1873 4116 84
4116 1873 84
431 4403 61
4403 431 61
2140 4491 36
4491 2140 36
379 3336 10
3336 379 10
1351 3790 60
3790 1351 60
1497 4191 3
4191 1497 3
453 1253 93
1253 453 93
2996 3754 43
3754 2996 43
1497 1571 63
1571 1497 63
2585 4689 97
4689 2585 97
3237 4187 75
4187 3237 75
1953 4515 47
4515 1953 47
1485 4040 64
4040 1485 64
616 2867 84
2867 616 84
2108 4516 69
4516 2108 69
2312 2725 46
2725 2312 46
1974 4680 3
4680 1974 3
2564 5055 68
5055 2564 68
3220 3232 13
3232 3220 13
1569 4139 51
4139 1569 51
1180 3690 59
3690 1180 59
2550 3066 21
3066 2550 21
1247 5148 22
5148 1247 22
3866 4191 42
4191 3866 42
3997 5088 52
5088 3997 52
3200 4521 6
4521 3200 6
4402 4532 55
4532 4402 55
1555 2492 18
2492 1555 18
287 450 96
450 287 96
934 3500 3
3500 934 3
4187 4323 37
4323 4187 37
1326 2137 84
2137 1326 84
2900 4323 40
4323 2900 40
543 545 47
545 543 47
676 4281 82
4281 676 82
2858 4498 13
4498 2858 13
1410 3576 51
3576 1410 51
1482 1498 57
1498 1482 57
399 1327 77
1327 399 77
3116 3202 79
3202 3116 79
3062 3479 14
3479 3062 14
3956 4137 14
4137 3956 14
2272 4175 56
4175 2272 56
935 1750 84
1750 935 84
5046 5065 80
5065 5046 80
10 2866 81
2866 10 81
2708 2862 51
2862 2708 51
200 1308 85
1308 200 85
1792 4382 95
4382 1792 95
1103 3206 44
3206 1103 44
1362 2886 33
2886 1362 33
1438 1643 58
1643 1438 58
2915 3020 54
3020 2915 54
150 2580 59
2580 150 59
9 3745 93
3745 9 93
1933 2773 13
2773 1933 13
55 1874 12
1874 55 12
1098 3075 62
3075 1098 62
755 1277 63
1277 755 63
4281 4407 79
4407 4281 79
394 3685 8
3685 394 8
2194 4999 46
4999 2194 46
543 2655 17
2655 543 17
1205 1934 82
1934 1205 82
3676 4961 42
4961 3676 42
2618 4578 33
4578 2618 33
3500 3891 96
3891 3500 96
2321 3492 64
3492 2321 64
2870 3077 28
3077 2870 28
3715 4785 59
4785 3715 59
2754 2820 63
2820 2754 63
4552 4680 21
4680 4552 21
2832 4208 77
4208 2832 77
2520 5233 30
5233 2520 30
4019 4406 40
4406 4019 40
895 1951 61
1951 895 61
676 4552 89
4552 676 89
3991 4641 67
4641 3991 67
1808 4966 19
4966 1808 19
115 1874 72
1874 115 72
580 4655 64
4655 580 64
757 1714 54
1714 757 54
4141 4898 86
4898 4141 86
2020 2971 76
2971 2020 76
379 3961 35
3961 379 35
368 2463 28
2463 368 28
1845 2479 87
2479 1845 87
682 5224 99
5224 682 99
1915 2667 53
2667 1915 53
489 4508 44
4508 489 44
243 2032 26
2032 243 26
1724 3405 78
3405 1724 78
662 1334 49
1334 662 49
2954 3912 27
3912 2954 27
1245 3437 73
3437 1245 73
2647 4323 97
4323 2647 97
519 3522 12
3522 519 12
1518 2773 48
2773 1518 48
2637 4694 94
4694 2637 94
707 2854 84
2854 707 84
3529 4934 26
4934 3529 26
777 2451 3
2451 777 3
1331 2845 75
2845 1331 75
270 1613 40
1613 270 40
1813 4600 52
4600 1813 52
3711 5097 39
5097 3711 39
3034 4763 74
4763 3034 74
2340 3632 33
3632 2340 33
4361 4491 87
4491 4361 87
245 2519 67
2519 245 67
1750 1922 73
1922 1750 73
3548 4762 91
4762 3548 91
1174 3130 53
3130 1174 53
1513 2645 17
2645 1513 17
316 3493 26
3493 316 26
4737 5103 47
5103 4737 47
3463 3508 38
3508 3463 38
3975 4819 97
4819 3975 97
3493 4613 53
4613 3493 53
1782 3522 65
3522 1782 65
3440 3750 39
3750 3440 39
9 147 27
147 9 27
3713 3944 100
3944 3713 100
521 2904 68
2904 521 68
1270 4232 63
4232 1270 63
4138 4421 84
4421 4138 84
1964 2195 48
2195 1964 48
2616 3123 36
3123 2616 36
2488 2821 34
2821 2488 34
751 1526 72
1526 751 72
83 4885 67
4885 83 67
2278 3397 16
3397 2278 16
2798 5206 89
5206 2798 89
76 3756 57
3756 76 57
988 3968 33
3968 988 33
3959 4014 16
4014 3959 16
831 3223 1
3223 831 1
2181 4741 57
4741 2181 57
4111 4901 7
4901 4111 7
2186 3383 26
3383 2186 26
9 2526 70
2526 9 70
484 1258 39
1258 484 39
3 3067 81
3067 3 81
3628 5119 40
5119 3628 40
2115 4382 8
4382 2115 8
2140 2617 78
2617 2140 78
113 354 70
354 113 70
185 5175 59
5175 185 59
4008 5050 47
5050 4008 47
1518 2841 4
2841 1518 4
384 3801 70
3801 384 70
895 4014 32
4014 895 32
126 4743 86
4743 126 86
841 5143 51
5143 841 51
2504 3646 55
3646 2504 55
2040 4868 45
4868 2040 45
1051 3446 12
3446 1051 12
439 1267 97
1267 439 97
598 1605 72
1605 598 72
3983 4444 70
4444 3983 70
194 4689 76
4689 194 76
4022 4152 15
4152 4022 15
380 1960 49
1960 380 49
2861 3899 23
3899 2861 23
2861 2955 75
2955 2861 75
1116 1179 88
1179 1116 88
1761 2026 82
2026 1761 82
4270 5216 91
5216 4270 91
4586 4649 48
4649 4586 48
2243 3031 9
3031 2243 9
3788 4550 27
4550 3788 27
2486 4916 87
4916 2486 87
542 4891 98
4891 542 98
1606 3778 61
3778 1606 61
1871 3555 85
3555 1871 85
2430 4873 20
4873 2430 20
1345 2267 83
2267 1345 83
1619 3891 85
3891 1619 85
3095 4899 77
4899 3095 77
3775 4184 2
4184 3775 2
985 1403 35
1403 985 35
70 2966 41
2966 70 41
2315 3664 2
3664 2315 2
85 3081 61
3081 85 61
917 3876 68
3876 917 68
3604 3692 37
3692 3604 37
2670 3515 74
3515 2670 74
3128 5059 20
5059 3128 20
896 4935 20
4935 896 20
4087 5005 31
5005 4087 31
528 4637 46
4637 528 46
1714 4909 36
4909 1714 36
792 1171 8
1171 792 8
3350 3697 48
3697 3350 48
4620 5154 87
5154 4620 87
328 797 66
797 328 66
2256 4964 73
4964 2256 73
4175 4595 89
4595 4175 89
1179 2678 24
2678 1179 24
554 599 6
599 554 6
1891 3989 83
3989 1891 83
46 3791 22
3791 46 22
1941 1998 86
1998 1941 86
907 2602 100
2602 907 100
1240 3502 23
3502 1240 23
2821 3493 81
3493 2821 81
1997 3202 90
3202 1997 90
3276 3912 9
3912 3276 9
1534 2806 5
2806 1534 5
102 3082 5
3082 102 5
1319 3828 14
3828 1319 14
388 5077 86
5077 388 86
3795 5028 70
5028 3795 70
2022 4600 31
4600 2022 31
1192 4775 76
4775 1192 76
1352 4600 61
4600 1352 61
1754 2989 36
2989 1754 36
3576 4912 9
4912 3576 9
1831 2483 21
2483 1831 21
130 2032 23
2032 130 23
3920 5059 72
5059 3920 72
1562 4934 49
4934 1562 49
1915 2798 80
2798 1915 80
1334 3530 13
3530 1334 13
545 1410 14
1410 545 14
1277 3529 29
3529 1277 29
240 2640 69
2640 240 69
4103 4353 43
4353 4103 43
2464 4680 93
4680 2464 93
2748 3873 78
3873 2748 78
1893 2492 96
2492 1893 96
762 4434 49
4434 762 49
3723 3757 31
3757 3723 31
805 2746 86
2746 805 86
3345 3945 9
3945 3345 9
673 3986 74
3986 673 74
1262 4758 57
4758 1262 57
3491 3716 42
3716 3491 42
55 1834 32
1834 55 32
58 3791 94
3791 58 94
2023 2822 36
2822 2023 36
1490 3706 41
3706 1490 41
775 894 72
894 775 72
855 4845 19
4845 855 19
782 4042 5
4042 782 5
3635 4945 99
4945 3635 99
567 1179 69
1179 567 69
2409 4217 17
4217 2409 17
2282 4479 34
4479 2282 34
1472 1489 94
1489 1472 94
427 1001 3
1001 427 3
2552 3991 8
3991 2552 8
2181 2812 64
2812 2181 64
949 3770 58
3770 949 58
934 4600 3
4600 934 3
3550 3601 16
3601 3550 16
1170 2195 34
2195 1170 34
834 3208 39
3208 834 39
932 4152 25
4152 932 25
115 1834 92
1834 115 92
279 2336 10
2336 279 10
2488 4166 99
4166 2488 99
4649 4815 23
4815 4649 23
545 2667 83
2667 545 83
3992 5100 1
5100 3992 1
1501 3914 18
3914 1501 18
450 690 29
690 450 29
499 3060 38
3060 499 38
2489 2773 49
2773 2489 49
2909 2972 52
2972 2909 52
2253 5144 40
5144 2253 40
132 4772 65
4772 132 65
4407 5055 1
5055 4407 1
285 1502 18
1502 285 18
1400 3493 30
3493 1400 30
1833 3945 37
3945 1833 37
160 507 28
507 160 28
2031 4408 46
4408 2031 46
56 732 29
732 56 29
1858 2301 64
2301 1858 64
778 992 31
992 778 31
4936 4959 68
4959 4936 68
216 3357 14
3357 216 14
4354 4543 54
4543 4354 54
1464 3790 63
3790 1464 63
662 4489 84
4489 662 84
4919 4957 7
4957 4919 7
2554 4970 13
4970 2554 13
1020 3961 6
3961 1020 6
2277 3891 83
3891 2277 83
3892 4838 47
4838 3892 47
2059 4770 68
4770 2059 68
3355 5146 36
5146 3355 36
1555 1893 35
1893 1555 35
1698 2430 97
2430 1698 97
751 4912 34
4912 751 34
1689 2599 91
2599 1689 91
2500 2723 40
2723 2500 40
1877 4530 46
4530 1877 46
194 5184 91
5184 194 91
762 1290 1
1290 762 1
114 1396 15
1396 114 15
2510 4202 93
4202 2510 93
1694 3456 15
3456 1694 15
100 778 75
778 100 75
537 4716 68
4716 537 68
493 1562 86
1562 493 86
2874 4464 31
4464 2874 31
1030 1695 94
1695 1030 94
4625 5059 27
5059 4625 27
854 4013 44
4013 854 44
254 1915 78
1915 254 78
2098 4993 68
4993 2098 68
558 4680 7
4680 558 7
2494 2713 84
2713 2494 84
865 4130 74
4130 865 74
3658 3666 69
3666 3658 69
3137 4646 78
4646 3137 78
720 4734 47
4734 720 47
1103 4845 7
4845 1103 7
59 1745 43
1745 59 43
314 4838 29
4838 314 29
696 4531 52
4531 696 52
1947 2689 19
2689 1947 19
84 4552 37
4552 84 37
344 1107 32
1107 344 32
802 2094 9
2094 802 9
5153 5157 61
5157 5153 61
194 2585 8
2585 194 8
872 4963 52
4963 872 52
3960 4245 74
4245 3960 74
2574 2867 82
2867 2574 82
2216 4338 91
4338 2216 91
2111 2295 5
2295 2111 5
3777 4281 13
4281 3777 13
1300 3404 17
3404 1300 17
1219 1444 86
1444 1219 86
2633 4784 100
4784 2633 100
1089 1408 44
1408 1089 44
598 2900 87
2900 598 87
287 1848 62
1848 287 62
1702 3823 2
3823 1702 2
1021 1258 86
1258 1021 86
2272 4493 62
4493 2272 62
1941 4310 90
4310 1941 90
1447 4425 31
4425 1447 31
117 4998 42
4998 117 42
167 328 2
328 167 2
445 4152 28
4152 445 28
474 2059 46
2059 474 46
2059 3959 81
3959 2059 81
1382 1733 52
1733 1382 52
187 1744 94
1744 187 94
2039 3434 36
3434 2039 36
1684 2628 29
2628 1684 29
995 1615 49
1615 995 49
2694 4838 9
4838 2694 9
3574 4175 18
4175 3574 18
499 2915 73
2915 499 73
2905 5059 7
5059 2905 7
3060 4935 4
4935 3060 4
3997 5209 9
5209 3997 9
2552 3891 8
3891 2552 8
720 4974 27
4974 720 27
2120 4199 52
4199 2120 52
3891 4303 21
4303 3891 21
229 3402 82
3402 229 82
1609 2801 45
2801 1609 45
706 3060 55
3060 706 55
664 2287 12
2287 664 12
2277 3500 36
3500 2277 36
1363 3629 95
3629 1363 95
2753 4539 55
4539 2753 55
2494 3664 51
3664 2494 51
1218 3260 27
3260 1218 27
2299 3812 22
3812 2299 22
493 3478 58
3478 493 58
1042 1915 6
1915 1042 6
3500 4600 49
4600 3500 49
3476 3962 59
3962 3476 59
519 3635 33
3635 519 33
738 4744 75
4744 738 75
1274 2257 12
2257 1274 12
3777 4552 20
4552 3777 20
3978 4154 85
4154 3978 85
81 3586 22
3586 81 22
658 4329 40
4329 658 40
1002 2155 46
2155 1002 46
2725 4986 86
4986 2725 86
3876 4997 54
4997 3876 54
1173 2591 59
2591 1173 59
2059 3006 80
3006 2059 80
2218 4989 20
4989 2218 20
494 1053 64
1053 494 64
2750 4605 84
4605 2750 84
4474 4913 64
4913 4474 64
1313 4493 33
4493 1313 33
2488 2564 65
2564 2488 65
545 2798 10
2798 545 10
896 3793 6
3793 896 6
123 4680 22
4680 123 22
2667 2763 97
2763 2667 97
374 4919 66
4919 374 66
1491 2922 44
2922 1491 44
1782 3635 86
3635 1782 86
10 4680 19
4680 10 19
338 3973 68
3973 338 68
3192 3435 96
3435 3192 96
839 4033 19
4033 839 19
1405 2980 64
2980 1405 64
474 1331 70
1331 474 70
1511 4760 10
4760 1511 10
1850 2217 88
2217 1850 88
676 3043 36
3043 676 36
713 2756 4
2756 713 4
1352 1947 60
1947 1352 60
855 3492 18
3492 855 18
1334 5206 5
5206 1334 5
2867 2935 21
2935 2867 21
1518 2668 63
2668 1518 63
4237 5173 37
5173 4237 37
93 3706 34
3706 93 34
229 2387 27
2387 229 27
1345 4734 22
4734 1345 22
84 3770 43
3770 84 43
1192 1501 18
1501 1192 18
1805 2423 95
2423 1805 95
1831 1835 5
1835 1831 5
1999 4320 58
4320 1999 58
394 2538 9
2538 394 9
845 4552 28
4552 845 28
1724 3771 100
3771 1724 100
4425 5121 81
5121 4425 81
22 2059 34
2059 22 34
304 3567 12
3567 304 12
3020 3962 23
3962 3020 23
2219 4947 37
4947 2219 37
1921 2832 44
2832 1921 44
4302 4626 53
4626 4302 53
2242 4057 20
4057 2242 20
1818 4806 9
4806 1818 9
1021 3150 50
3150 1021 50
1299 1693 99
1693 1299 99
3489 4912 12
4912 3489 12
3144 4341 10
4341 3144 10
3257 4281 93
4281 3257 93
1162 3493 52
3493 1162 52
2060 2754 27
2754 2060 27
1309 5005 13
5005 1309 13
903 1719 65
1719 903 65
2464 4232 77
4232 2464 77
961 1372 64
1372 961 64
519 4156 90
4156 519 90
912 3206 23
3206 912 23
2552 3500 61
3500 2552 61
989 3971 15
3971 989 15
2975 4838 20
4838 2975 20
1502 2861 48
2861 1502 48
745 4632 88
4632 745 88
2602 3960 31
3960 2602 31
113 2743 83
2743 113 83
4198 5040 67
5040 4198 67
1724 2828 69
2828 1724 69
338 3013 48
3013 338 48
2902 4487 90
4487 2902 90
2217 2607 95
2607 2217 95
3095 4689 7
4689 3095 7
433 2771 79
2771 433 79
1927 2254 4
2254 1927 4
1087 3348 62
3348 1087 62
3172 5073 22
5073 3172 22
103 2773 83
2773 103 83
1475 2904 42
2904 1475 42
2689 4402 42
4402 2689 42
1782 4156 43
4156 1782 43
1474 1531 70
1531 1474 70
1262 3348 87
3348 1262 87
3074 3962 97
3962 3074 97
1369 2577 97
2577 1369 97
907 4214 4
4214 907 4
857 2023 7
2023 857 7
1334 3576 95
3576 1334 95
254 2798 89
2798 254 89
3961 4519 63
4519 3961 63
513 1732 96
1732 513 96
1226 3958 41
3958 1226 41
501 794 78
794 501 78
2541 3363 91
3363 2541 91
1944 3295 28
3295 1944 28
3916 4827 4
4827 3916 4
1149 4897 17
4897 1149 17
2488 4323 68
4323 2488 68
1072 2479 24
2479 1072 24
2601 2832 24
2832 2601 24
3177 4517 25
4517 3177 25
3906 4191 82
4191 3906 82
1542 1543 82
1543 1542 82
1331 4355 45
4355 1331 45
4797 5048 72
5048 4797 72
316 1813 66
1813 316 66
1345 4541 41
4541 1345 41
3232 3462 95
3462 3232 95
1104 1840 53
1840 1104 53
1127 3605 71
3605 1127 71
1565 4690 94
4690 1565 94
61 1711 27
1711 61 27
1824 2252 77
2252 1824 77
2296 3679 68
3679 2296 68
248 2911 24
2911 248 24
4058 4281 24
4281 4058 24
1934 4539 66
4539 1934 66
3962 4936 83
4936 3962 83
1915 3530 24
3530 1915 24
5129 5155 83
5155 5129 83
378 4533 28
4533 378 28
1945 2168 100
2168 1945 100
2820 4373 10
4373 2820 10
281 3017 49
3017 281 49
1277 1324 44
1324 1277 44
1047 4966 28
4966 1047 28
3595 3938 40
3938 3595 40
2277 4980 96
4980 2277 96
2397 3435 51
3435 2397 51
2953 4825 17
4825 2953 17
1372 2527 40
2527 1372 40
1754 2638 69
2638 1754 69
5205 5213 25
5213 5205 25
2300 4983 60
4983 2300 60
569 4087 67
4087 569 67
757 1277 25
1277 757 25
700 707 68
707 700 68
4488 5075 52
5075 4488 52
2150 4643 30
4643 2150 30
237 1585 41
1585 237 41
454 5028 99
5028 454 99
3202 4062 65
4062 3202 65
673 1235 7
1235 673 7
200 4959 52
4959 200 52
673 4515 67
4515 673 67
1079 1280 58
1280 1079 58
558 4232 91
4232 558 91
2510 4809 12
4809 2510 12
1964 4303 84
4303 1964 84
2723 4895 77
4895 2723 77
974 3858 29
3858 974 29
6 3822 9
3822 6 9
2344 4729 6
4729 2344 6
650 871 6
871 650 6
4539 4844 6
4844 4539 6
1142 1221 8
1221 1142 8
3476 4936 17
4936 3476 17
4058 4731 74
4731 4058 74
896 3479 68
3479 896 68
616 2927 4
2927 616 4
263 1802 36
1802 263 36
3622 4569 4
4569 3622 4
506 614 73
614 506 73
2564 4281 10
