4158 13422
1682 3546 73
514 1531 10
2237 3178 22
2357 2429 9
15 2429 7
673 1759 15
372 3589 94
806 1950 85
374 2912 47
109 1351 95
2161 3934 18
1033 2036 84
1553 3387 71
3629 3853 49
896 916 97
383 706 24
3871 4025 75
2211 3714 28
3202 3886 73
619 1700 38
2040 2709 42
1435 3941 31
338 3134 5
1002 1064 99
2379 3405 83
1485 3378 10
237 3343 27
1974 2148 59
995 2203 45
778 3168 23
1207 1596 98
3712 3753 22
40 3127 48
1903 3873 83
866 2293 76
410 3494 57
1872 3064 69
97 673 97
492 641 98
590 3483 50
330 1665 84
2192 2783 12
6 673 76
2182 3488 87
1682 2108 27
332 1980 1
63 2727 61
1792 3192 65
1660 3914 47
589 1180 68
1538 3990 57
1347 4066 28
950 3970 89
323 3124 70
3312 3603 72
339 716 30
974 1758 29
89 3127 67
1231 1826 52
1011 2886 52
1537 4128 72
943 1660 2
2959 4028 54
3151 3499 13
1553 3613 13
560 3697 58
5 3487 83
2753 3283 3
1128 3991 64
523 3876 54
255 2948 70
1064 2759 36
3881 3889 73
265 1218 70
2477 2939 99
799 2701 35
306 1276 27
757 2410 86
1091 2374 28
1153 1528 68
1103 3714 80
2780 4129 22
3803 4073 83
3418 3653 8
2290 3707 58
1344 1880 73
1946 3344 23
1907 3754 84
772 1941 78
1419 3951 5
2156 3376 77
705 1997 53
1009 4129 21
1708 3313 18
44 2263 84
436 1002 99
3550 3625 24
343 4122 56
1003 2521 99
1671 3503 1
2979 3125 23
2373 2730 22
833 3743 3
1024 3925 18
569 2856 40
315 2371 21
1606 2172 59
1942 2753 52
2382 3968 47
1641 3312 24
832 3915 96
2379 2518 4
141 352 4
157 3126 58
1555 2677 63
2850 3394 97
839 890 88
2813 3527 11
1284 2109 6
2813 3133 13
2393 3754 50
784 2887 32
250 3347 98
97 529 49
289 1117 97
1271 3846 32
2256 2858 71
1102 3777 20
6 529 28
946 1257 44
7 2476 58
1510 2267 98
382 2345 56
687 3970 36
1274 3594 41
2846 2944 23
1023 1359 65
3168 3378 83
2 221 68
209 3250 78
1994 4079 6
622 2899 14
1644 3506 15
962 3877 80
1029 3526 90
619 3407 57
1390 1813 60
1144 1899 96
1365 1905 49
55 219 77
593 1107 51
1461 1622 14
1113 3659 55
991 3143 1
2004 3418 79
717 1736 88
1064 2016 5
2953 3120 32
2437 3839 59
647 3244 54
1244 3602 47
1553 2977 1
1007 3386 28
289 2767 47
250 4072 23
746 2730 85
2468 2882 51
1026 3012 59
1540 3025 14
1428 2065 22
867 943 57
1802 3317 100
757 2897 65
518 2749 40
2154 3930 33
1086 3605 100
1964 3065 38
994 4025 88
3058 3827 6
595 2168 50
1997 3625 81
826 845 20
1549 1662 22
3186 3877 24
1671 1771 57
1014 2998 49
2284 3195 68
1546 2198 41
2223 3433 23
447 1388 2
2094 3991 10
2368 2623 48
2974 3502 77
2524 4048 9
2287 3387 25
427 1084 14
2715 2992 78
3196 3812 29
2687 3958 32
919 3958 24
847 2867 45
1064 3951 100
2094 3140 43
211 3180 50
387 556 98
88 3744 25
1059 2856 30
118 3539 70
2766 3461 32
1230 2782 73
412 2276 13
417 2913 97
1362 3358 57
2280 2776 21
267 1287 5
2408 3218 3
1759 4020 18
3613 3959 55
2856 3550 35
1535 2233 95
2211 3347 89
335 3634 12
428 3048 33
1092 4088 97
2281 3929 53
2123 3556 14
405 2321 61
405 3081 81
2049 2966 90
975 1524 82
807 1660 86
1250 2572 23
2903 3915 97
2987 3430 56
1559 2233 39
2948 3786 99
1863 2764 90
1504 3945 38
1845 2752 28
721 3003 51
2475 2656 26
739 3951 25
465 1760 84
2135 4147 33
117 350 26
174 732 87
2587 3502 80
1274 3155 78
3558 3589 60
3123 3591 9
985 2619 7
1394 3081 40
1394 2321 20
2486 2657 84
2744 3126 55
347 3358 92
2429 3378 74
66 1944 43
933 3606 74
1410 3807 78
847 3287 85
699 2688 14
514 2513 4
311 3288 86
1433 2980 32
569 616 60
2237 3192 60
3754 4052 7
1999 2081 95
72 2216 53
495 816 66
157 3917 5
387 823 37
2423 3476 54
684 3091 100
1483 2088 18
2056 2127 44
388 3526 19
103 428 18
822 1504 99
739 1923 49
1103 3347 41
2192 2821 58
862 3938 17
1475 4073 15
1907 3409 19
1330 1466 1
3940 4113 10
1682 3773 32
1123 2612 66
396 1938 71
1546 2125 100
330 496 11
2168 2782 51
1599 3173 59
2031 3146 92
3074 3840 23
85 1620 24
1659 2612 82
1470 3919 42
423 1589 75
1282 1744 39
3206 3487 14
785 1034 62
1944 3347 12
1048 2965 42
412 2039 84
2248 3048 53
1390 4053 40
1608 3743 28
1824 1883 4
376 378 31
1502 2627 70
1188 2685 22
2337 2915 51
1063 2901 19
3726 3984 83
1627 3138 32
2199 3368 74
2126 2165 60
426 1506 57
2393 3409 85
696 1952 9
641 2675 95
91 1563 41
3045 4107 63
67 3603 77
785 3271 91
619 3530 48
970 3526 61
3073 3834 90
2432 2551 8
1416 2641 42
3670 3832 63
1164 4005 18
2484 3942 67
3287 3288 42
595 1999 77
2245 3284 72
1329 1507 67
1288 3674 35
3135 3498 100
2759 3951 45
1509 1898 94
432 3338 87
472 2918 87
1979 2981 75
2731 3609 63
1808 1862 51
101 2588 76
645 4037 73
534 971 10
1861 2520 80
1722 2125 56
2346 2969 48
1006 3503 86
3768 3862 11
453 3700 92
600 2291 96
2936 3264 53
3780 3926 71
2386 4079 58
477 3520 76
323 1305 47
141 228 96
905 3733 65
2168 3915 12
1553 2386 54
1910 2356 11
2596 3230 35
244 2153 14
65 2248 80
2307 3473 7
1113 2749 85
1260 2827 68
236 4138 11
4133 4141 69
3358 3369 20
2438 2901 44
971 2673 91
2232 2957 10
2045 4037 73
830 3464 67
2164 3458 19
3989 4020 48
1759 3174 36
46 2541 72
1419 2211 25
444 2305 98
970 3914 57
436 1064 53
925 2125 49
382 2067 30
1099 3660 38
1208 1392 61
366 847 94
470 1103 70
3224 3715 48
424 518 99
1841 3867 59
1882 1923 82
2081 2291 7
673 3487 91
1537 2253 97
1287 3554 64
3839 3888 54
2562 3748 87
1215 2128 90
141 1446 2
2906 3168 91
153 259 95
1783 1994 20
34 2213 24
1930 2918 85
2091 2192 34
3271 3594 48
496 1881 2
2109 3962 82
528 1414 55
1184 2637 82
2775 3257 43
2138 3657 96
742 2699 34
572 3483 92
288 1874 35
1907 3685 11
925 1546 6
1024 2776 85
2305 2446 86
3075 3794 72
122 2489 44
3559 4073 19
1791 2814 8
3271 3305 35
1054 2612 27
1760 2094 7
472 1944 29
43 2213 3
65 1844 12
2119 2794 36
1407 1531 93
2160 2881 86
263 1698 68
1226 2970 45
1806 4117 24
2516 3207 64
1798 2802 21
2265 2986 26
3120 3778 95
1207 3673 7
737 3074 54
514 1407 2
1438 3482 21
1445 2433 5
1528 1601 34
1323 1409 15
2488 3311 64
924 1077 2
3047 4086 68
1405 3484 32
1981 2247 59
3318 3762 61
366 1394 93
2654 4052 7
612 2481 98
1023 3190 92
2393 3685 77
2280 2867 68
1689 2502 42
15 847 13
1284 4006 55
2468 2755 92
2356 3326 27
2780 2903 80
1393 2310 2
1284 3962 7
1317 3247 75
3159 3740 58
293 2466 54
686 857 84
1064 2201 50
799 2909 71
2639 3266 80
457 801 33
344 3479 56
607 2511 53
103 3874 100
2130 2993 60
1515 2473 55
1923 4030 72
2180 2408 65
2653 3661 29
568 3043 88
769 3499 71
3203 3208 78
3162 4033 32
1064 2211 20
1191 3832 14
1030 3935 74
273 3476 4
250 3680 59
932 3574 99
556 2290 15
458 1543 78
1419 3297 87
3634 3728 79
1616 1682 39
1836 3818 71
259 922 52
137 2098 62
1826 3013 76
3807 3958 52
18 2407 26
1266 3206 97
1084 2713 74
2276 3487 84
673 1482 6
2280 3287 8
737 2759 99
532 3573 82
3318 3603 58
2299 3736 30
239 2741 55
3578 3743 98
2637 3711 83
569 3087 67
807 2479 9
15 1394 12
1550 2489 12
15 1048 30
739 2211 45
1601 2447 79
350 3074 57
1528 2447 16
1343 1786 44
487 2637 75
2 742 25
1616 2320 85
2498 3580 47
2049 3260 88
3613 3760 72
332 2902 75
3419 3777 47
2452 2952 45
930 3599 62
3418 4011 94
710 3990 89
1209 2081 5
2701 3728 56
1492 3487 80
1128 3400 17
665 673 5
184 3875 28
1132 3154 59
788 3143 8
646 2367 14
1836 3479 8
1882 2753 92
1341 1489 33
1966 3930 5
220 3154 87
462 3239 34
1198 3776 79
436 2861 2
472 3613 2
115 3121 71
1176 1909 58
383 2776 14
1002 2984 39
1653 2277 1
567 2343 57
617 1930 86
2350 3922 73
1180 2178 55
312 3487 100
2213 2837 81
1783 1923 13
775 776 66
3763 3803 53
1233 2059 75
418 635 2
26 3579 98
2737 3447 95
1053 1359 95
34 1117 92
9 774 86
2313 2440 32
1224 4021 50
256 4037 14
1063 1935 97
547 3340 86
477 973 77
1974 2128 19
594 1446 45
350 2759 2
412 671 28
631 1653 11
3614 3826 25
796 2780 85
749 1898 34
1468 2634 35
1474 2251 10
903 2613 63
757 2741 13
769 1367 27
2196 2399 8
1064 3297 82
106 1656 87
547 3160 26
1145 1813 65
1994 3951 30
782 2266 13
2120 3192 33
2798 4140 67
2079 3177 7
919 1442 52
43 1117 71
3293 3833 93
3797 3832 100
2582 3278 17
660 4140 89
1818 3651 74
762 3720 11
2250 3743 30
2798 3330 97
249 3395 83
34 2767 42
3434 4035 98
984 3339 16
619 1231 65
1572 1655 16
1485 2970 74
1608 2943 28
1038 1258 13
785 3151 51
739 3297 7
535 2673 75
1722 3400 31
2017 3668 32
470 1942 33
909 2235 23
1177 2263 7
565 1234 42
3174 3653 44
536 1180 25
2128 3439 80
43 2767 21
2119 2237 67
432 4107 60
1479 3570 88
2658 3096 79
1620 1881 46
500 1408 85
2156 3494 83
1863 2565 7
2338 2990 57
1129 3058 34
3081 3288 56
604 2133 34
458 3253 48
1792 3861 38
1987 2948 62
1679 2734 76
409 2094 26
486 2305 100
698 4007 6
228 541 14
2749 4129 61
2867 3081 3
1103 1419 65
3957 4085 61
1462 2628 47
144 1168 69
266 1802 29
2117 4135 71
189 2953 9
3646 3959 78
589 3221 65
2128 2753 18
3362 3884 99
1092 3642 15
3271 3648 66
302 3936 23
1902 4019 34
426 600 55
479 1086 60
2731 3383 21
3387 3813 67
21 2089 13
3075 3330 84
1419 3418 44
922 1879 74
1226 2247 54
1773 4033 73
839 3767 97
424 1113 14
619 2545 3
387 2410 16
1923 3733 23
792 986 63
1824 3293 74
189 1746 90
323 2043 93
1137 1512 100
430 3939 42
1921 2829 93
2192 3557 70
599 791 65
2025 2047 23
1498 2198 53
3231 3352 94
2178 3710 37
1954 3538 69
1531 4006 12
1777 3491 83
2415 3969 87
973 2011 99
775 3273 15
748 3017 26
2001 2220 20
2320 3284 97
339 2063 29
885 2856 36
1348 2291 84
2457 3448 32
432 770 31
737 3653 97
2855 3119 77
570 1873 60
1243 3455 17
424 2091 40
659 3893 59
1783 2753 23
659 2104 46
1498 3491 34
2502 3776 3
2753 3475 67
1266 2250 45
463 1674 60
1852 2751 28
2247 3027 65
3483 3971 29
2305 3134 82
1309 4016 100
2759 3297 27
147 2869 79
407 3591 13
1616 2906 47
1891 3932 14
767 1599 9
236 1704 33
1407 2736 78
101 2606 82
226 2886 17
25 3170 14
2032 3487 20
2297 2993 37
957 2107 35
131 3572 34
1890 4055 74
180 2254 47
2015 2461 51
213 519 75
2263 3635 97
1208 2277 6
1082 3111 78
2604 4105 58
893 1745 97
186 1140 95
1376 2276 97
805 1940 84
847 2429 99
428 3989 30
3563 3846 84
2176 2238 51
2920 3284 97
775 925 99
3132 3805 26
3601 3725 5
53 1577 1
3409 4052 12
491 1288 66
693 3893 13
2026 4128 31
145 3792 8
778 3081 44
3300 3964 37
778 2321 24
827 3015 41
2223 2844 10
430 1282 73
240 3910 59
1828 3742 31
2069 3705 73
699 2994 16
387 2897 95
1867 2985 71
556 2410 55
604 2382 67
1730 3315 34
1078 2453 68
1064 3418 39
750 3546 81
1384 3172 77
311 1616 62
1284 1531 80
1180 2387 8
1265 3043 95
87 149 79
792 1677 10
350 3653 100
516 667 84
1476 3954 23
369 3176 80
846 1155 10
531 3729 3
2173 2752 96
1777 1997 85
882 2303 42
581 2109 13
1168 1319 80
33 844 20
1389 1523 99
85 3965 89
1635 2720 74
824 3165 98
251 3128 6
279 2198 64
3787 4157 15
2770 3406 21
486 3231 42
2091 4129 63
2737 3500 96
383 2867 61
2711 3290 20
1318 2819 30
2386 3951 82
833 3959 75
746 2620 15
739 3418 64
54 1838 69
845 3920 84
1498 1997 36
2429 2970 38
3951 4079 73
107 719 89
15 2233 75
1305 3285 49
2873 3990 42
1327 1679 29
1258 3385 92
360 3924 17
1002 2276 3
2128 2326 59
1241 2866 42
1710 4022 33
106 1824 43
2002 3189 24
471 2235 45
1923 2984 90
778 1485 12
1705 2515 59
311 1048 6
55 3763 25
626 2837 84
1291 3853 71
301 2415 35
424 2192 57
842 3970 41
1259 3533 39
857 3264 4
101 3479 23
2175 3807 93
2213 3106 54
941 2320 60
1011 1186 52
1767 1768 82
1041 1209 73
1293 2340 12
1392 1653 2
117 3074 34
1711 2038 36
1017 1615 31
556 2897 34
44 285 58
691 1173 11
1024 2560 13
1923 3171 69
2602 2977 20
924 3970 83
269 1676 80
742 2284 79
2711 2961 27
513 2418 58
3283 3714 60
593 1026 74
1464 1561 70
1485 2247 83
1616 3378 71
85 3726 26
807 1225 91
250 3840 79
1392 2452 85
2245 3020 84
3629 4024 56
1424 3411 80
1994 2211 50
3940 4123 80
1888 2898 43
1873 2305 97
2291 2783 81
3228 3534 95
3159 3428 54
109 356 80
336 3913 86
796 1209 78
1981 2280 20
1405 3514 42
596 3971 32
529 3283 59
1053 3190 22
426 2821 12
687 924 54
2022 2466 53
122 767 70
2466 3189 8
3010 4137 88
740 1260 9
1942 3487 30
1122 3482 25
1497 1692 20
2516 3813 66
604 2308 9
635 1317 23
1535 3789 47
436 2984 93
2173 3793 93
1266 2209 48
516 3506 47
326 1632 99
1813 3375 27
1156 2241 82
931 1545 75
1559 3789 91
3143 3771 89
2280 3288 25
1768 2138 3
2759 3418 84
117 2759 79
490 3387 18
36 3673 6
3248 3698 3
2910 3606 61
824 3594 91
504 815 28
1263 1703 53
2480 3919 52
750 2403 50
691 4145 35
3288 3789 90
2865 4150 14
1613 1985 97
279 1546 80
2129 3918 54
1334 3683 14
1690 1987 18
1108 3936 9
3074 3578 69
2089 3642 22
2296 2525 50
894 2111 50
104 957 42
3661 3673 81
2243 2394 80
119 2633 99
2516 2518 51
1185 3595 99
1949 2550 18
3571 4003 1
707 2398 32
507 708 2
3049 4005 53
321 1923 91
891 1967 9
1535 3123 25
1023 1053 63
1283 3654 40
1146 2519 98
1665 3890 94
952 2984 89
1097 1965 61
1353 2082 86
2753 4002 26
2268 3728 33
22 774 89
819 1044 86
240 2128 65
139 3371 65
2263 3090 32
1559 3123 69
1155 2595 69
411 3846 72
616 2856 97
595 1041 91
1165 4024 72
182 3281 68
1266 1994 93
2800 2968 5
2496 3970 15
1335 3594 32
250 2795 14
716 2668 1
1999 2168 74
405 2429 97
742 2126 93
2197 3094 54
97 2984 84
6 2984 63
201 3659 83
121 1733 61
1235 2898 100
350 2211 86
1213 2304 20
1994 3297 12
705 3087 83
5 3074 62
767 3555 61
1594 3635 58
3653 3714 30
1535 2357 3
1238 2203 78
1433 3161 9
2201 2701 97
2188 2763 48
3312 3550 71
1945 3925 69
2018 3442 21
897 2086 18
17 2364 64
1378 4116 39
250 3400 99
908 1953 98
1559 2357 47
150 531 26
1295 3127 53
1502 3180 71
1383 1472 46
998 2263 58
1818 3139 70
1763 2649 35
1386 3043 46
1046 3379 18
1759 3714 16
1516 3313 66
1169 3591 35
706 1485 80
704 2259 76
1231 3182 4
734 3660 23
2128 3827 76
1154 1936 35
2445 3567 83
1047 1441 3
106 3578 61
1550 2575 74
964 1086 95
470 3174 77
796 3897 74
707 2290 96
47 519 29
2394 2659 66
153 2466 14
201 796 12
1873 3231 39
1493 2827 91
223 773 3
3010 3218 65
2701 3345 45
832 3659 44
2472 2753 82
1899 4049 51
479 1241 95
1268 2141 54
528 1270 7
816 866 67
3283 3347 21
723 2239 25
1651 2502 64
1474 2301 60
1382 3472 15
1783 2004 90
1616 1981 22
2253 3036 4
458 4096 79
432 2329 34
2109 4014 66
1048 2320 77
3092 3686 63
645 3809 97
1863 2566 24
541 2941 17
570 2446 1
618 2457 76
1555 3872 78
2233 2560 92
208 2372 21
2235 3103 85
424 600 93
3442 3990 81
1455 1816 26
89 1137 37
3598 3939 50
3174 4011 30
1003 1240 22
424 2783 4
3503 3678 68
1091 1623 61
419 4064 26
3124 3686 55
744 3903 64
226 3197 4
2560 3027 68
2498 2809 40
168 438 3
3206 3283 46
906 3132 79
968 3222 31
2605 2634 82
1921 2802 34
2479 2791 45
471 839 13
397 2929 49
705 1187 83
677 960 56
2145 2525 69
2291 2821 27
811 3523 81
1048 2560 57
1647 3582 100
1923 2276 54
1237 3762 50
523 3395 77
2277 2303 87
723 2861 99
2669 4109 41
885 3087 63
1059 3318 84
1441 2880 80
1033 3686 34
3800 3930 59
1994 2004 31
626 3106 57
859 1186 40
41 2098 86
1236 2723 56
1059 1237 7
2854 3714 61
514 769 56
2245 2474 2
1969 2306 90
1228 3057 86
2466 3723 86
3069 3143 19
87 971 53
1163 2752 86
1710 3599 42
1512 3127 80
1512 2358 7
499 1473 59
3174 3418 49
117 3653 77
2330 3382 73
1226 2280 15
1711 1900 90
1178 3362 21
262 623 62
117 250 26
1707 2276 58
1983 1985 67
1024 3288 89
581 4006 62
569 885 33
596 1160 45
1091 2472 94
2157 3390 46
605 4121 61
2042 3827 10
761 2266 62
311 2233 51
548 2786 99
604 1553 74
265 2202 98
1183 3529 15
850 3319 22
1720 4083 80
957 3898 82
493 563 3
183 3853 23
594 2166 85
775 1236 86
2084 3732 97
1328 2093 98
876 3031 32
426 1051 22
572 2251 48
737 4011 83
607 850 16
1597 2664 44
1816 2483 56
2913 3601 69
2337 2807 15
623 1231 89
619 3415 93
702 1992 75
940 1983 100
1679 1806 100
681 851 27
444 3483 24
37 3208 32
1263 3827 61
436 2276 57
531 2573 51
1928 2588 13
1176 2126 47
1372 2986 43
1302 3674 69
10 525 84
2083 3886 84
108 3477 6
2091 2903 21
1994 3418 69
1764 4078 59
379 2739 61
1697 2157 25
2841 3728 96
1217 2510 46
1006 4061 72
1561 2216 12
2251 3134 8
383 3571 29
1401 1630 90
2330 3264 67
533 2095 87
387 2741 43
917 1091 23
335 1064 22
1759 3347 77
673 3283 23
2687 3322 20
919 3322 12
382 3674 49
1347 3879 49
3018 3191 54
656 4073 26
146 1078 1
3187 4037 75
1697 3468 12
2720 4015 24
1553 2405 77
2386 3297 64
722 1225 56
1593 2039 95
737 3418 2
201 2749 13
905 2829 97
750 869 72
3728 3939 80
774 3706 45
1935 2251 1
1180 2993 10
1461 3250 90
2532 3411 28
529 1942 62
559 1316 50
136 1530 75
157 823 7
436 1561 2
347 3514 44
2361 3954 58
139 2635 53
1532 3492 5
350 4011 86
536 3221 22
823 1030 72
424 4129 86
2979 3770 88
2490 3619 62
87 3118 52
1421 1426 42
3387 3951 13
847 1394 4
430 2268 35
432 3419 64
97 2276 48
586 966 37
1381 3621 17
1733 3634 50
88 180 37
807 2128 42
6 2276 27
1407 1532 10
778 3027 26
1561 2250 90
1674 2708 79
1653 3517 81
18 432 51
1202 1495 26
1531 2513 31
184 2711 40
1732 2270 31
866 1231 22
1048 2906 39
354 3264 11
952 3777 70
1209 2168 84
532 3173 82
2489 2575 83
122 2189 44
407 1945 31
1144 4081 90
5 3653 5
538 1537 56
1387 4095 61
190 1940 19
2753 3072 16
832 2749 74
2140 3605 74
1213 3869 25
775 3728 50
2289 3543 39
1951 3432 74
1143 3685 27
470 673 60
21 795 15
534 2281 80
383 3288 18
250 350 49
228 386 79
1746 3180 35
1907 4052 50
458 3597 96
2220 2358 55
2263 2627 61
2213 2944 100
2639 3764 46
742 1556 3
504 3125 98
2135 3194 32
2863 4108 38
350 3418 5
3180 3937 58
2245 3062 98
2091 3557 39
757 2998 82
302 3770 1
1266 2753 96
1752 2408 97
3522 3765 36
931 3387 89
179 1239 61
1081 2612 64
1442 1866 73
1701 3074 38
251 3548 46
2846 3603 26
2276 3283 16
1559 2906 80
671 2276 42
656 3503 36
2012 2912 25
1188 3903 28
199 2215 73
256 3187 64
1945 2776 36
2393 4052 16
163 3481 79
468 2562 11
954 1773 64
1676 2973 46
1485 2280 44
25 4151 91
3001 4107 99
462 1000 71
1465 3041 61
1797 1900 56
1063 1873 43
267 3240 6
970 3516 91
596 3352 9
1187 1777 55
2784 3527 12
1030 2290 9
117 2211 63
799 936 30
2522 3929 24
2776 3789 18
2149 2862 22
2643 4122 56
2998 3707 6
970 2128 95
776 3273 46
1317 3159 79
767 2549 59
2004 3283 84
1940 3541 86
2258 2273 88
1180 2036 41
2430 2878 5
470 529 12
2409 3363 99
4049 4081 45
420 1984 97
824 3307 12
1550 2189 12
569 1052 72
255 1779 97
2783 2821 79
3583 3673 63
91 1720 10
3196 3770 15
428 799 100
407 1226 8
2619 3578 64
509 2263 99
2600 2712 53
1892 3862 55
383 2429 15
1041 2782 14
623 1043 93
1288 1302 11
1099 3922 92
1014 2369 56
3205 3210 74
806 1870 25
598 3659 90
1539 2720 98
2695 2752 78
2515 2518 20
1823 4080 22
3956 4037 14
618 3690 37
510 1792 23
3782 4121 48
3155 3271 61
1901 3599 63
1561 2923 31
865 902 98
338 2305 12
3307 3594 64
518 1113 28
1888 4043 8
776 925 30
2386 3418 21
1909 3975 3
1882 2953 92
1483 3673 63
2723 3841 59
1757 2740 96
1044 1342 27
1981 3168 16
76 3403 56
3847 3883 17
404 1342 87
735 2824 42
796 2782 19
44 3347 12
405 1559 7
150 3964 87
569 2986 50
1173 3038 58
2970 3288 15
428 4020 57
877 1972 60
428 2627 76
1209 1999 11
1235 2161 71
707 1191 13
151 3074 88
518 2091 54
1612 2408 57
1862 3503 22
598 796 19
27 1343 17
3347 3743 37
737 1002 30
1746 2977 84
3874 3987 22
1535 3378 60
834 2094 1
1394 1559 66
180 197 78
1556 2599 68
47 2266 28
98 214 25
1230 3894 77
706 3027 94
1653 2341 89
1051 2081 7
1371 2627 9
1725 3514 62
2779 3805 83
1011 3758 76
968 2612 61
1559 3378 4
3318 3550 57
1064 1733 94
1168 2022 31
311 1024 98
201 424 88
24 497 42
85 2582 78
1909 3388 24
1971 3873 91
2112 2283 32
1041 3915 75
1509 3219 51
2287 2516 18
3288 3378 3
420 749 2
703 732 86
581 1531 87
3314 4155 18
1677 3397 85
2204 3777 82
285 2554 2
1657 3964 4
92 3865 6
527 3449 19
2476 3881 82
3125 3936 36
355 1433 15
771 1724 58
405 778 30
44 1513 34
1091 1277 79
507 2643 97
2109 2395 43
428 3264 5
428 2502 51
263 1554 20
2808 3745 62
1806 2992 99
2290 3126 81
202 736 23
951 1376 22
3206 3653 36
873 3356 64
2301 3971 87
108 3021 54
2025 2045 89
102 2088 7
1284 1438 99
1421 3140 80
522 3646 13
2328 4137 46
1122 3100 31
153 3308 28
2918 3251 74
96 3125 50
2320 3789 82
604 695 88
1235 4043 65
532 2278 67
1546 2248 91
3092 3692 65
137 3725 21
407 1485 11
1677 3623 27
1902 3525 36
1231 3776 2
1783 3487 1
562 3714 9
2396 3803 76
2168 3894 55
554 4023 14
1373 2842 26
2128 3692 81
1062 2206 73
2928 3834 95
1453 3830 2
1474 3971 50
569 705 73
2956 3836 97
1740 3807 8
1749 3742 82
1916 1971 52
1187 3762 100
139 2977 67
348 3872 61
680 2836 41
732 1152 25
623 1674 20
1609 3945 93
2518 3804 75
3020 3238 15
3054 3762 77
1194 1599 46
1747 3784 34
608 1869 70
3253 3597 41
2202 3086 73
3174 3387 22
447 2440 86
338 3231 54
96 2979 68
1788 1852 61
162 864 59
1682 3815 46
101 1333 41
1666 2709 48
46 2537 4
3187 3956 98
2690 2862 93
1153 3672 16
707 1137 95
133 557 41
875 3476 66
3287 3442 60
2138 3803 78
954 1314 61
2320 3123 60
1759 2984 6
1002 3206 13
1945 2867 83
235 1233 95
763 1200 2
580 1206 31
1607 1650 16
1226 1535 50
1680 3274 87
973 2499 95
1956 2525 10
670 848 35
570 2995 34
117 4011 63
937 3112 100
2751 3578 56
1044 2371 20
2798 3635 82
1890 2138 85
1722 2248 47
1048 1981 14
3174 3613 64
1614 3934 61
2164 2686 95
2816 3546 27
1187 3603 97
236 1901 82
707 3707 85
673 3653 13
3347 4002 40
3490 3648 55
604 2562 27
1228 1896 49
3416 3820 85
432 1352 25
1185 3601 1
317 3250 26
3054 3603 74
1542 2370 41
271 1402 84
1800 3578 75
598 2749 20
1030 2410 49
925 1804 92
385 3230 94
69 1800 88
424 2903 44
1945 3287 23
3945 4148 60
1596 4054 43
72 1091 28
1513 1923 43
1887 4102 80
124 2579 36
348 1555 72
1266 4143 26
1782 2775 66
572 2301 98
1318 1780 67
1266 1419 18
529 3743 79
1792 2358 87
1208 2341 94
434 2046 85
737 3387 75
175 1440 54
1622 3617 20
2328 3781 94
117 3418 82
1113 2091 99
838 2175 2
1567 2440 6
302 3222 85
236 2378 91
800 1762 3
250 4079 42
366 2320 35
1606 3010 5
179 1020 38
1553 3206 94
263 2493 83
1203 4097 91
742 3955 86
1226 3168 11
3347 3775 81
1235 1758 20
2980 3324 37
974 3486 5
1361 1607 59
444 570 3
2001 2673 21
497 4117 45
823 3935 57
16 3244 93
454 2094 21
652 3613 82
1635 1911 21
703 1427 1
250 1553 100
2843 3125 7
2995 3134 72
3173 3573 53
1063 2446 84
1015 2487 93
470 3714 57
3060 3157 78
2192 2780 61
1024 1616 65
138 942 41
1147 2659 9
937 2568 52
2133 2683 83
3383 3553 23
366 2560 15
2263 3019 25
1921 2204 68
1845 2777 53
1614 3882 77
1506 2081 12
486 1031 42
1134 3511 90
2048 3856 89
2128 3526 59
1935 2301 51
1030 2897 28
1041 1230 30
1188 2426 19
707 3832 10
2245 3250 94
2417 2466 98
1011 2003 41
974 3179 86
1376 2462 59
223 3529 55
2515 3757 83
15 2320 54
1446 2941 72
3756 3923 76
151 250 80
1398 1950 37
3546 3558 61
350 3387 78
1059 3312 82
3532 3759 44
395 1368 50
2672 3796 13
189 2985 53
40 2605 74
1018 2961 44
2767 3603 77
939 3686 20
146 3714 13
1266 1759 98
547 3790 36
3284 3422 27
184 2350 3
671 2133 11
2299 3382 12
2311 2864 78
5 4011 91
738 2837 56
374 1600 43
190 1986 1
311 383 1
44 1356 65
2211 4079 33
2793 3736 44
775 2723 65
2016 2201 62
2861 3347 39
2345 3844 92
2776 2906 7
2770 3506 21
424 3557 62
2068 3903 8
428 1078 43
2428 3114 55
866 3332 39
2363 3240 82
89 2605 93
2017 3613 97
387 3916 18
1169 2321 45
1528 4049 50
379 3951 65
239 2398 24
796 1230 35
3603 3637 71
1451 3874 88
565 1294 62
679 878 24
378 586 29
350 3613 20
1113 2192 16
52 3868 17
586 1963 86
332 1892 5
1582 4073 32
3124 3549 26
1231 2908 46
1758 4043 78
1237 3318 2
825 3218 30
446 4056 27
1453 2589 5
1784 2022 27
2039 2550 8
381 4114 98
364 462 87
816 3903 96
829 2077 57
765 1453 65
2349 3722 42
44 384 41
85 1720 24
1103 4079 85
1101 2493 61
2001 2103 31
547 1576 98
1997 2856 8
1356 3951 52
533 1923 63
454 2894 21
1970 2035 14
600 3659 52
3387 4011 33
746 755 10
1002 2250 61
262 503 22
1062 1340 51
1268 3537 86
2568 3112 61
2733 2861 9
344 1958 99
846 3035 70
2783 3557 91
2711 3782 84
776 1236 17
1194 3555 98
2250 2984 27
615 2007 33
3058 3969 20
